 Copyright (C) 1995-2014 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.2.0
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.


Variable: T (file variable)
Type: float
Total Size: 22915728 bytes
            5728932 values
Number of Dimensions: 4
Dimensions and sizes:	[Time | 33] x [bottom_top | 34] x [south_north | 69] x [west_east | 74]
Coordinates: 
Number Of Attributes: 6
  FieldType :	104
  MemoryOrder :	XYZ
  description :	perturbation potential temperature (theta-t0)
  units :	K
  stagger :	
  coordinates :	XLONG XLAT
(0,9,58,13)	13.15402
(0,9,58,14)	12.56424
(0,9,58,15)	11.95172
(0,9,58,16)	11.62531
(0,9,58,17)	11.62411
(0,9,58,18)	11.41342
(0,9,58,19)	10.92249
(0,9,58,20)	10.38046
(0,9,58,21)	9.798981
(0,9,58,22)	9.146454
(0,9,58,23)	8.555084
(0,9,58,24)	8.085541
(0,9,58,25)	7.635132
(0,9,58,26)	7.091125
(0,9,58,27)	6.677002
(0,9,58,28)	6.187683
(0,9,58,29)	5.598724
(0,9,58,30)	5.002869
(0,9,58,31)	4.342255
(0,9,58,32)	3.751251
(0,9,58,33)	3.201965
(0,9,58,34)	2.594452
(0,9,58,35)	2.019226
(0,9,58,36)	1.546112
(0,9,58,37)	1.318817
(0,9,58,38)	1.412018
(0,9,58,39)	1.554352
(0,9,58,40)	1.358948
(0,9,58,41)	0.9368286
(0,9,58,42)	0.552948
(0,9,58,43)	0.3006592
(0,9,58,44)	0.1437683
(0,9,58,45)	0.05535889
(0,9,58,46)	0.1582947
(0,9,58,47)	0.6317139
(0,9,58,48)	1.322449
(0,9,58,49)	1.242615
(0,9,58,50)	0.4568176
(0,9,58,51)	0.08987427
(0,9,58,52)	0.03103638
(0,9,58,53)	-0.1342163
(0,9,58,54)	-0.15625
(0,9,58,55)	0.02505493
(0,9,58,56)	0.2210999
(0,9,58,57)	0.2487793
(0,9,58,58)	0.1474304
(0,9,58,59)	-0.08520508
(0,9,58,60)	-0.3510132
(0,9,58,61)	-0.3795471
(0,9,58,62)	-0.2820435
(0,9,58,63)	-0.1570435
(0,9,58,64)	-0.1034546
(0,9,58,65)	-0.18573
(0,9,58,66)	-0.3349304
(0,9,58,67)	-0.4423523
(0,9,58,68)	-0.2559814
(0,9,58,69)	0.4450073
(0,9,58,70)	1.58255
(0,9,58,71)	2.663452
(0,9,58,72)	3.333618
(0,9,58,73)	3.756165
(0,9,59,0)	18.02216
(0,9,59,1)	17.98102
(0,9,59,2)	17.28781
(0,9,59,3)	16.83383
(0,9,59,4)	17.15421
(0,9,59,5)	17.17493
(0,9,59,6)	16.1792
(0,9,59,7)	14.84109
(0,9,59,8)	14.35513
(0,9,59,9)	14.3812
(0,9,59,10)	14.29987
(0,9,59,11)	13.73453
(0,9,59,12)	13.1073
(0,9,59,13)	12.75903
(0,9,59,14)	12.41446
(0,9,59,15)	11.92322
(0,9,59,16)	11.50067
(0,9,59,17)	11.31989
(0,9,59,18)	11.11264
(0,9,59,19)	10.68704
(0,9,59,20)	10.15762
(0,9,59,21)	9.580048
(0,9,59,22)	8.917145
(0,9,59,23)	8.324554
(0,9,59,24)	7.891754
(0,9,59,25)	7.493805
(0,9,59,26)	7.026489
(0,9,59,27)	6.600586
(0,9,59,28)	6.118408
(0,9,59,29)	5.555054
(0,9,59,30)	5.006805
(0,9,59,31)	4.467041
(0,9,59,32)	3.922394
(0,9,59,33)	3.363678
(0,9,59,34)	2.727539
(0,9,59,35)	2.116486
(0,9,59,36)	1.661987
(0,9,59,37)	1.459534
(0,9,59,38)	1.492737
(0,9,59,39)	1.54245
(0,9,59,40)	1.421387
(0,9,59,41)	1.106476
(0,9,59,42)	0.7358093
(0,9,59,43)	0.4509277
(0,9,59,44)	0.2415771
(0,9,59,45)	0.1029968
(0,9,59,46)	0.2476807
(0,9,59,47)	0.6353455
(0,9,59,48)	1.214935
(0,9,59,49)	1.84552
(0,9,59,50)	1.468567
(0,9,59,51)	0.3372192
(0,9,59,52)	-0.256073
(0,9,59,53)	-0.2329102
(0,9,59,54)	-0.06365967
(0,9,59,55)	0.06234741
(0,9,59,56)	0.1112061
(0,9,59,57)	0.01763916
(0,9,59,58)	-0.2640381
(0,9,59,59)	-0.4505615
(0,9,59,60)	-0.4247131
(0,9,59,61)	-0.3782349
(0,9,59,62)	-0.3233948
(0,9,59,63)	-0.261322
(0,9,59,64)	-0.2592773
(0,9,59,65)	-0.313385
(0,9,59,66)	-0.3593445
(0,9,59,67)	-0.2020569
(0,9,59,68)	0.4338074
(0,9,59,69)	1.324341
(0,9,59,70)	2.415131
(0,9,59,71)	3.489807
(0,9,59,72)	4.08847
(0,9,59,73)	4.326813
(0,9,60,0)	17.99646
(0,9,60,1)	17.71127
(0,9,60,2)	16.89352
(0,9,60,3)	16.37061
(0,9,60,4)	16.58606
(0,9,60,5)	16.60654
(0,9,60,6)	15.44324
(0,9,60,7)	14.2338
(0,9,60,8)	13.8331
(0,9,60,9)	13.75641
(0,9,60,10)	13.55545
(0,9,60,11)	13.04227
(0,9,60,12)	12.59772
(0,9,60,13)	12.34412
(0,9,60,14)	12.02609
(0,9,60,15)	11.70636
(0,9,60,16)	11.44321
(0,9,60,17)	11.14465
(0,9,60,18)	10.8407
(0,9,60,19)	10.40634
(0,9,60,20)	9.871674
(0,9,60,21)	9.310669
(0,9,60,22)	8.643066
(0,9,60,23)	8.02948
(0,9,60,24)	7.671844
(0,9,60,25)	7.385559
(0,9,60,26)	6.871246
(0,9,60,27)	6.302795
(0,9,60,28)	5.834503
(0,9,60,29)	5.413513
(0,9,60,30)	4.964417
(0,9,60,31)	4.485046
(0,9,60,32)	4.027405
(0,9,60,33)	3.523529
(0,9,60,34)	2.833984
(0,9,60,35)	2.172821
(0,9,60,36)	1.763458
(0,9,60,37)	1.589722
(0,9,60,38)	1.553833
(0,9,60,39)	1.503418
(0,9,60,40)	1.416748
(0,9,60,41)	1.234772
(0,9,60,42)	0.9302063
(0,9,60,43)	0.6012573
(0,9,60,44)	0.3139343
(0,9,60,45)	0.06729126
(0,9,60,46)	0.06124878
(0,9,60,47)	0.4161377
(0,9,60,48)	0.8517151
(0,9,60,49)	1.402405
(0,9,60,50)	1.942352
(0,9,60,51)	1.460297
(0,9,60,52)	0.5074158
(0,9,60,53)	0.1187439
(0,9,60,54)	0.0496521
(0,9,60,55)	0.1423645
(0,9,60,56)	0.1964417
(0,9,60,57)	0.05145264
(0,9,60,58)	-0.1134033
(0,9,60,59)	-0.2458496
(0,9,60,60)	-0.3444519
(0,9,60,61)	-0.3516846
(0,9,60,62)	-0.2623901
(0,9,60,63)	-0.1580505
(0,9,60,64)	-0.1174011
(0,9,60,65)	-0.1647339
(0,9,60,66)	-0.1119385
(0,9,60,67)	0.2699585
(0,9,60,68)	0.978302
(0,9,60,69)	1.757385
(0,9,60,70)	2.674896
(0,9,60,71)	3.584259
(0,9,60,72)	4.152191
(0,9,60,73)	4.318207
(0,9,61,0)	17.09088
(0,9,61,1)	16.85571
(0,9,61,2)	16.33078
(0,9,61,3)	15.71481
(0,9,61,4)	15.39648
(0,9,61,5)	15.19174
(0,9,61,6)	14.4382
(0,9,61,7)	13.75977
(0,9,61,8)	13.32864
(0,9,61,9)	12.99518
(0,9,61,10)	12.76135
(0,9,61,11)	12.40723
(0,9,61,12)	12.11829
(0,9,61,13)	11.89539
(0,9,61,14)	11.58948
(0,9,61,15)	11.32935
(0,9,61,16)	11.15906
(0,9,61,17)	10.89972
(0,9,61,18)	10.54776
(0,9,61,19)	10.09286
(0,9,61,20)	9.547607
(0,9,61,21)	8.982208
(0,9,61,22)	8.306763
(0,9,61,23)	7.712219
(0,9,61,24)	7.425507
(0,9,61,25)	7.114807
(0,9,61,26)	6.457642
(0,9,61,27)	5.911102
(0,9,61,28)	5.557861
(0,9,61,29)	5.220367
(0,9,61,30)	4.792206
(0,9,61,31)	4.334961
(0,9,61,32)	3.989197
(0,9,61,33)	3.516388
(0,9,61,34)	2.788696
(0,9,61,35)	2.150665
(0,9,61,36)	1.813995
(0,9,61,37)	1.675079
(0,9,61,38)	1.59787
(0,9,61,39)	1.519104
(0,9,61,40)	1.445312
(0,9,61,41)	1.267761
(0,9,61,42)	0.9763184
(0,9,61,43)	0.6470032
(0,9,61,44)	0.3241882
(0,9,61,45)	0.0484314
(0,9,61,46)	-0.04705811
(0,9,61,47)	0.1452637
(0,9,61,48)	0.4862671
(0,9,61,49)	0.8072205
(0,9,61,50)	1.475098
(0,9,61,51)	2.09906
(0,9,61,52)	2.077057
(0,9,61,53)	1.389648
(0,9,61,54)	0.4915466
(0,9,61,55)	0.2182312
(0,9,61,56)	0.2840576
(0,9,61,57)	0.1913452
(0,9,61,58)	0.03057861
(0,9,61,59)	-0.1172791
(0,9,61,60)	-0.2562866
(0,9,61,61)	-0.2790527
(0,9,61,62)	-0.1601562
(0,9,61,63)	-0.0418396
(0,9,61,64)	0.01443481
(0,9,61,65)	0.04125977
(0,9,61,66)	0.2479553
(0,9,61,67)	0.7672119
(0,9,61,68)	1.240082
(0,9,61,69)	1.715668
(0,9,61,70)	2.431732
(0,9,61,71)	3.118713
(0,9,61,72)	3.784393
(0,9,61,73)	4.155243
(0,9,62,0)	16.50131
(0,9,62,1)	16.26361
(0,9,62,2)	15.80801
(0,9,62,3)	15.15341
(0,9,62,4)	14.64169
(0,9,62,5)	14.32486
(0,9,62,6)	13.94305
(0,9,62,7)	13.63358
(0,9,62,8)	13.06067
(0,9,62,9)	12.50162
(0,9,62,10)	12.29904
(0,9,62,11)	11.91467
(0,9,62,12)	11.58313
(0,9,62,13)	11.40399
(0,9,62,14)	11.21835
(0,9,62,15)	11.01346
(0,9,62,16)	10.75116
(0,9,62,17)	10.50082
(0,9,62,18)	10.19586
(0,9,62,19)	9.746063
(0,9,62,20)	9.191498
(0,9,62,21)	8.629913
(0,9,62,22)	8.038422
(0,9,62,23)	7.512634
(0,9,62,24)	7.109039
(0,9,62,25)	6.557709
(0,9,62,26)	5.916412
(0,9,62,27)	5.47995
(0,9,62,28)	5.152893
(0,9,62,29)	4.807983
(0,9,62,30)	4.398956
(0,9,62,31)	4.018311
(0,9,62,32)	3.755768
(0,9,62,33)	3.308472
(0,9,62,34)	2.631012
(0,9,62,35)	2.101257
(0,9,62,36)	1.82724
(0,9,62,37)	1.689453
(0,9,62,38)	1.593384
(0,9,62,39)	1.52478
(0,9,62,40)	1.49527
(0,9,62,41)	1.322693
(0,9,62,42)	1.027283
(0,9,62,43)	0.7362366
(0,9,62,44)	0.4358826
(0,9,62,45)	0.1635742
(0,9,62,46)	0.02072144
(0,9,62,47)	-0.01382446
(0,9,62,48)	0.1322327
(0,9,62,49)	0.4641724
(0,9,62,50)	0.8305664
(0,9,62,51)	1.403961
(0,9,62,52)	2.106995
(0,9,62,53)	1.889832
(0,9,62,54)	0.8537292
(0,9,62,55)	0.3215942
(0,9,62,56)	0.3559875
(0,9,62,57)	0.3283081
(0,9,62,58)	0.1730347
(0,9,62,59)	-0.01068115
(0,9,62,60)	-0.2124023
(0,9,62,61)	-0.2565613
(0,9,62,62)	-0.08377075
(0,9,62,63)	0.1614685
(0,9,62,64)	0.3328857
(0,9,62,65)	0.4504089
(0,9,62,66)	0.6462708
(0,9,62,67)	0.960144
(0,9,62,68)	1.219238
(0,9,62,69)	1.431396
(0,9,62,70)	1.714447
(0,9,62,71)	2.248962
(0,9,62,72)	3.23761
(0,9,62,73)	4.062897
(0,9,63,0)	16.37061
(0,9,63,1)	15.94595
(0,9,63,2)	15.3396
(0,9,63,3)	14.92169
(0,9,63,4)	14.92432
(0,9,63,5)	14.65054
(0,9,63,6)	13.90488
(0,9,63,7)	13.25357
(0,9,63,8)	12.52713
(0,9,63,9)	11.99521
(0,9,63,10)	11.78952
(0,9,63,11)	11.47971
(0,9,63,12)	11.33939
(0,9,63,13)	11.30106
(0,9,63,14)	11.11005
(0,9,63,15)	10.84534
(0,9,63,16)	10.46005
(0,9,63,17)	10.09668
(0,9,63,18)	9.804626
(0,9,63,19)	9.365448
(0,9,63,20)	8.79892
(0,9,63,21)	8.278839
(0,9,63,22)	7.780609
(0,9,63,23)	7.2258
(0,9,63,24)	6.617767
(0,9,63,25)	6.016724
(0,9,63,26)	5.494507
(0,9,63,27)	5.0737
(0,9,63,28)	4.736206
(0,9,63,29)	4.381134
(0,9,63,30)	3.949097
(0,9,63,31)	3.590424
(0,9,63,32)	3.361237
(0,9,63,33)	2.991211
(0,9,63,34)	2.460419
(0,9,63,35)	2.047241
(0,9,63,36)	1.80069
(0,9,63,37)	1.623596
(0,9,63,38)	1.487183
(0,9,63,39)	1.437012
(0,9,63,40)	1.46637
(0,9,63,41)	1.348969
(0,9,63,42)	1.1138
(0,9,63,43)	0.8921509
(0,9,63,44)	0.6445923
(0,9,63,45)	0.3674622
(0,9,63,46)	0.1329346
(0,9,63,47)	-0.0329895
(0,9,63,48)	-0.04693604
(0,9,63,49)	0.1038513
(0,9,63,50)	0.328064
(0,9,63,51)	0.7003479
(0,9,63,52)	1.282806
(0,9,63,53)	1.407959
(0,9,63,54)	0.9541931
(0,9,63,55)	0.7799683
(0,9,63,56)	0.8096924
(0,9,63,57)	0.6087341
(0,9,63,58)	0.3182373
(0,9,63,59)	0.04241943
(0,9,63,60)	-0.2496643
(0,9,63,61)	-0.3623962
(0,9,63,62)	-0.1203613
(0,9,63,63)	0.392395
(0,9,63,64)	0.8096924
(0,9,63,65)	0.9437866
(0,9,63,66)	0.9372559
(0,9,63,67)	0.8681641
(0,9,63,68)	0.9439697
(0,9,63,69)	1.006714
(0,9,63,70)	0.9642944
(0,9,63,71)	1.439423
(0,9,63,72)	2.723267
(0,9,63,73)	3.953064
(0,9,64,0)	16.08942
(0,9,64,1)	15.67136
(0,9,64,2)	15.02832
(0,9,64,3)	14.67746
(0,9,64,4)	14.84961
(0,9,64,5)	14.55484
(0,9,64,6)	13.50311
(0,9,64,7)	12.52841
(0,9,64,8)	11.91681
(0,9,64,9)	11.55811
(0,9,64,10)	11.28964
(0,9,64,11)	11.17706
(0,9,64,12)	11.39603
(0,9,64,13)	11.45496
(0,9,64,14)	10.98575
(0,9,64,15)	10.50726
(0,9,64,16)	10.19949
(0,9,64,17)	9.779907
(0,9,64,18)	9.385315
(0,9,64,19)	8.935791
(0,9,64,20)	8.319794
(0,9,64,21)	7.787567
(0,9,64,22)	7.314209
(0,9,64,23)	6.728271
(0,9,64,24)	6.094452
(0,9,64,25)	5.5961
(0,9,64,26)	5.158508
(0,9,64,27)	4.844147
(0,9,64,28)	4.506165
(0,9,64,29)	4.013336
(0,9,64,30)	3.471039
(0,9,64,31)	3.113342
(0,9,64,32)	2.903137
(0,9,64,33)	2.62439
(0,9,64,34)	2.26947
(0,9,64,35)	1.959961
(0,9,64,36)	1.726685
(0,9,64,37)	1.526031
(0,9,64,38)	1.375732
(0,9,64,39)	1.323212
(0,9,64,40)	1.338898
(0,9,64,41)	1.271301
(0,9,64,42)	1.141968
(0,9,64,43)	1.026886
(0,9,64,44)	0.883728
(0,9,64,45)	0.6552124
(0,9,64,46)	0.346344
(0,9,64,47)	0.05056763
(0,9,64,48)	-0.07781982
(0,9,64,49)	-0.07717896
(0,9,64,50)	0.08673096
(0,9,64,51)	0.4327087
(0,9,64,52)	0.9024658
(0,9,64,53)	1.156921
(0,9,64,54)	1.274261
(0,9,64,55)	1.494263
(0,9,64,56)	1.365265
(0,9,64,57)	0.8858032
(0,9,64,58)	0.4647217
(0,9,64,59)	0.08670044
(0,9,64,60)	-0.2980652
(0,9,64,61)	-0.4654541
(0,9,64,62)	-0.1947632
(0,9,64,63)	0.3426208
(0,9,64,64)	0.8269043
(0,9,64,65)	1.063782
(0,9,64,66)	1.022675
(0,9,64,67)	0.8400574
(0,9,64,68)	0.7191772
(0,9,64,69)	0.5426331
(0,9,64,70)	0.5043335
(0,9,64,71)	1.046875
(0,9,64,72)	2.279999
(0,9,64,73)	3.484406
(0,9,65,0)	15.57413
(0,9,65,1)	15.22992
(0,9,65,2)	14.74823
(0,9,65,3)	14.20035
(0,9,65,4)	13.87164
(0,9,65,5)	13.42789
(0,9,65,6)	12.7449
(0,9,65,7)	12.28683
(0,9,65,8)	11.91119
(0,9,65,9)	11.47391
(0,9,65,10)	11.12085
(0,9,65,11)	10.98404
(0,9,65,12)	11.2063
(0,9,65,13)	11.3042
(0,9,65,14)	10.71759
(0,9,65,15)	10.0737
(0,9,65,16)	9.768707
(0,9,65,17)	9.391022
(0,9,65,18)	8.948486
(0,9,65,19)	8.427246
(0,9,65,20)	7.708496
(0,9,65,21)	7.087677
(0,9,65,22)	6.65625
(0,9,65,23)	6.154358
(0,9,65,24)	5.660645
(0,9,65,25)	5.217407
(0,9,65,26)	4.823547
(0,9,65,27)	4.580566
(0,9,65,28)	4.159668
(0,9,65,29)	3.568848
(0,9,65,30)	3.05069
(0,9,65,31)	2.751007
(0,9,65,32)	2.563019
(0,9,65,33)	2.336578
(0,9,65,34)	2.076202
(0,9,65,35)	1.820404
(0,9,65,36)	1.59845
(0,9,65,37)	1.405334
(0,9,65,38)	1.280609
(0,9,65,39)	1.226929
(0,9,65,40)	1.212952
(0,9,65,41)	1.183563
(0,9,65,42)	1.126923
(0,9,65,43)	1.060944
(0,9,65,44)	1.039307
(0,9,65,45)	0.9369507
(0,9,65,46)	0.6157532
(0,9,65,47)	0.2202454
(0,9,65,48)	0.01708984
(0,9,65,49)	-0.04858398
(0,9,65,50)	-0.009307861
(0,9,65,51)	0.2490234
(0,9,65,52)	0.6668396
(0,9,65,53)	1.035797
(0,9,65,54)	1.443634
(0,9,65,55)	1.660217
(0,9,65,56)	1.411896
(0,9,65,57)	1.019897
(0,9,65,58)	0.8650818
(0,9,65,59)	0.5417786
(0,9,65,60)	-0.02606201
(0,9,65,61)	-0.3447571
(0,9,65,62)	-0.1940918
(0,9,65,63)	0.05731201
(0,9,65,64)	0.3929749
(0,9,65,65)	0.7627869
(0,9,65,66)	0.813385
(0,9,65,67)	0.7639465
(0,9,65,68)	0.6734314
(0,9,65,69)	0.2943115
(0,9,65,70)	0.177124
(0,9,65,71)	0.6474609
(0,9,65,72)	1.509949
(0,9,65,73)	2.324554
(0,9,66,0)	15.28741
(0,9,66,1)	15.13181
(0,9,66,2)	14.48602
(0,9,66,3)	13.68954
(0,9,66,4)	13.12183
(0,9,66,5)	12.70377
(0,9,66,6)	12.52145
(0,9,66,7)	12.35681
(0,9,66,8)	11.81244
(0,9,66,9)	11.19324
(0,9,66,10)	10.91229
(0,9,66,11)	10.81284
(0,9,66,12)	10.81183
(0,9,66,13)	10.81116
(0,9,66,14)	10.31439
(0,9,66,15)	9.641235
(0,9,66,16)	9.222717
(0,9,66,17)	8.862915
(0,9,66,18)	8.40918
(0,9,66,19)	7.786407
(0,9,66,20)	7.026123
(0,9,66,21)	6.452393
(0,9,66,22)	6.015869
(0,9,66,23)	5.616241
(0,9,66,24)	5.242584
(0,9,66,25)	4.839478
(0,9,66,26)	4.390381
(0,9,66,27)	4.034088
(0,9,66,28)	3.598022
(0,9,66,29)	3.120361
(0,9,66,30)	2.704926
(0,9,66,31)	2.435303
(0,9,66,32)	2.283203
(0,9,66,33)	2.097168
(0,9,66,34)	1.85611
(0,9,66,35)	1.616028
(0,9,66,36)	1.403534
(0,9,66,37)	1.226135
(0,9,66,38)	1.113617
(0,9,66,39)	1.068481
(0,9,66,40)	1.063507
(0,9,66,41)	1.065369
(0,9,66,42)	1.088684
(0,9,66,43)	1.092346
(0,9,66,44)	1.128876
(0,9,66,45)	1.083954
(0,9,66,46)	0.8094788
(0,9,66,47)	0.4372559
(0,9,66,48)	0.1654358
(0,9,66,49)	-0.03497314
(0,9,66,50)	-0.1107483
(0,9,66,51)	0.1075745
(0,9,66,52)	0.4449463
(0,9,66,53)	0.7687378
(0,9,66,54)	1.123596
(0,9,66,55)	1.22464
(0,9,66,56)	1.058807
(0,9,66,57)	1.106689
(0,9,66,58)	1.419586
(0,9,66,59)	1.190613
(0,9,66,60)	0.4758301
(0,9,66,61)	-0.04754639
(0,9,66,62)	-0.1950684
(0,9,66,63)	-0.1411438
(0,9,66,64)	0.07174683
(0,9,66,65)	0.3104553
(0,9,66,66)	0.4059143
(0,9,66,67)	0.5093689
(0,9,66,68)	0.4430237
(0,9,66,69)	0.0241394
(0,9,66,70)	-0.1913147
(0,9,66,71)	-0.005493164
(0,9,66,72)	0.4017639
(0,9,66,73)	0.923584
(0,9,67,0)	15.0578
(0,9,67,1)	15.03168
(0,9,67,2)	14.14886
(0,9,67,3)	13.28076
(0,9,67,4)	12.90942
(0,9,67,5)	12.67294
(0,9,67,6)	12.45413
(0,9,67,7)	12.08374
(0,9,67,8)	11.52274
(0,9,67,9)	10.92844
(0,9,67,10)	10.58078
(0,9,67,11)	10.36038
(0,9,67,12)	10.10291
(0,9,67,13)	9.881989
(0,9,67,14)	9.415497
(0,9,67,15)	8.81012
(0,9,67,16)	8.455231
(0,9,67,17)	8.14325
(0,9,67,18)	7.614166
(0,9,67,19)	6.998718
(0,9,67,20)	6.454407
(0,9,67,21)	6.003479
(0,9,67,22)	5.636597
(0,9,67,23)	5.231598
(0,9,67,24)	4.806854
(0,9,67,25)	4.41095
(0,9,67,26)	3.95752
(0,9,67,27)	3.554443
(0,9,67,28)	3.186798
(0,9,67,29)	2.82608
(0,9,67,30)	2.459167
(0,9,67,31)	2.174377
(0,9,67,32)	2.017792
(0,9,67,33)	1.851318
(0,9,67,34)	1.614594
(0,9,67,35)	1.377533
(0,9,67,36)	1.176422
(0,9,67,37)	1.01001
(0,9,67,38)	0.8955994
(0,9,67,39)	0.8600159
(0,9,67,40)	0.8713684
(0,9,67,41)	0.8928833
(0,9,67,42)	1.011658
(0,9,67,43)	1.206268
(0,9,67,44)	1.245483
(0,9,67,45)	1.093384
(0,9,67,46)	0.8569946
(0,9,67,47)	0.5316772
(0,9,67,48)	0.20755
(0,9,67,49)	-0.09057617
(0,9,67,50)	-0.2362366
(0,9,67,51)	-0.1193237
(0,9,67,52)	0.06225586
(0,9,67,53)	0.2905273
(0,9,67,54)	0.4751587
(0,9,67,55)	0.5306091
(0,9,67,56)	0.6086731
(0,9,67,57)	0.9944458
(0,9,67,58)	1.409027
(0,9,67,59)	1.192169
(0,9,67,60)	0.6023254
(0,9,67,61)	0.1020813
(0,9,67,62)	-0.2440186
(0,9,67,63)	-0.2426758
(0,9,67,64)	-0.09347534
(0,9,67,65)	-0.02072144
(0,9,67,66)	0.08676147
(0,9,67,67)	0.238678
(0,9,67,68)	0.1114197
(0,9,67,69)	-0.3125305
(0,9,67,70)	-0.5553589
(0,9,67,71)	-0.6593018
(0,9,67,72)	-0.6491699
(0,9,67,73)	-0.2668457
(0,9,68,0)	14.31091
(0,9,68,1)	14.01212
(0,9,68,2)	13.56735
(0,9,68,3)	13.28702
(0,9,68,4)	13.06067
(0,9,68,5)	12.72855
(0,9,68,6)	12.40952
(0,9,68,7)	11.9483
(0,9,68,8)	11.27271
(0,9,68,9)	10.57574
(0,9,68,10)	9.939545
(0,9,68,11)	9.335327
(0,9,68,12)	8.909454
(0,9,68,13)	8.620148
(0,9,68,14)	8.269958
(0,9,68,15)	7.946625
(0,9,68,16)	7.662109
(0,9,68,17)	7.227264
(0,9,68,18)	6.700867
(0,9,68,19)	6.29834
(0,9,68,20)	5.942566
(0,9,68,21)	5.612213
(0,9,68,22)	5.464386
(0,9,68,23)	5.044128
(0,9,68,24)	4.33252
(0,9,68,25)	3.92807
(0,9,68,26)	3.568542
(0,9,68,27)	3.251465
(0,9,68,28)	2.944977
(0,9,68,29)	2.623932
(0,9,68,30)	2.271057
(0,9,68,31)	1.978577
(0,9,68,32)	1.779114
(0,9,68,33)	1.590942
(0,9,68,34)	1.370117
(0,9,68,35)	1.145874
(0,9,68,36)	0.9516296
(0,9,68,37)	0.7861328
(0,9,68,38)	0.677002
(0,9,68,39)	0.6491089
(0,9,68,40)	0.6600037
(0,9,68,41)	0.7010193
(0,9,68,42)	0.8611145
(0,9,68,43)	1.119385
(0,9,68,44)	1.173218
(0,9,68,45)	1.046967
(0,9,68,46)	0.8751831
(0,9,68,47)	0.5489807
(0,9,68,48)	0.1967163
(0,9,68,49)	-0.1260071
(0,9,68,50)	-0.3363953
(0,9,68,51)	-0.3968811
(0,9,68,52)	-0.3641663
(0,9,68,53)	-0.162384
(0,9,68,54)	-0.0234375
(0,9,68,55)	0.03619385
(0,9,68,56)	0.2166443
(0,9,68,57)	0.6080322
(0,9,68,58)	0.9457092
(0,9,68,59)	0.8603821
(0,9,68,60)	0.476593
(0,9,68,61)	0.03240967
(0,9,68,62)	-0.3349304
(0,9,68,63)	-0.4329224
(0,9,68,64)	-0.4157104
(0,9,68,65)	-0.3577881
(0,9,68,66)	-0.2165833
(0,9,68,67)	-0.1035767
(0,9,68,68)	-0.2090149
(0,9,68,69)	-0.5319214
(0,9,68,70)	-0.8117065
(0,9,68,71)	-1.112152
(0,9,68,72)	-1.28833
(0,9,68,73)	-0.9950867
(0,10,0,0)	16.50421
(0,10,0,1)	16.64804
(0,10,0,2)	16.17456
(0,10,0,3)	15.62299
(0,10,0,4)	15.40286
(0,10,0,5)	15.48514
(0,10,0,6)	15.43338
(0,10,0,7)	14.923
(0,10,0,8)	14.87015
(0,10,0,9)	15.53656
(0,10,0,10)	15.74802
(0,10,0,11)	15.2153
(0,10,0,12)	14.59192
(0,10,0,13)	13.82068
(0,10,0,14)	13.0882
(0,10,0,15)	12.74719
(0,10,0,16)	12.60974
(0,10,0,17)	12.49615
(0,10,0,18)	12.51501
(0,10,0,19)	12.53906
(0,10,0,20)	12.40704
(0,10,0,21)	12.28558
(0,10,0,22)	12.2507
(0,10,0,23)	12.08432
(0,10,0,24)	11.68954
(0,10,0,25)	11.30087
(0,10,0,26)	11.16101
(0,10,0,27)	11.01794
(0,10,0,28)	10.68192
(0,10,0,29)	10.45877
(0,10,0,30)	10.33652
(0,10,0,31)	10.01804
(0,10,0,32)	9.574127
(0,10,0,33)	9.090607
(0,10,0,34)	8.550629
(0,10,0,35)	8.264282
(0,10,0,36)	8.234772
(0,10,0,37)	8.19693
(0,10,0,38)	8.026093
(0,10,0,39)	7.912903
(0,10,0,40)	7.977814
(0,10,0,41)	7.944153
(0,10,0,42)	7.927795
(0,10,0,43)	8.127594
(0,10,0,44)	8.192932
(0,10,0,45)	8.145081
(0,10,0,46)	8.173492
(0,10,0,47)	8.156403
(0,10,0,48)	8.047211
(0,10,0,49)	8.069855
(0,10,0,50)	8.216644
(0,10,0,51)	8.270325
(0,10,0,52)	8.150421
(0,10,0,53)	8.066589
(0,10,0,54)	8.246399
(0,10,0,55)	8.510101
(0,10,0,56)	8.722931
(0,10,0,57)	8.733124
(0,10,0,58)	8.720734
(0,10,0,59)	8.778687
(0,10,0,60)	8.73996
(0,10,0,61)	8.790131
(0,10,0,62)	9.014343
(0,10,0,63)	9.161682
(0,10,0,64)	9.133331
(0,10,0,65)	9.145966
(0,10,0,66)	9.168793
(0,10,0,67)	9.054108
(0,10,0,68)	8.999908
(0,10,0,69)	9.107666
(0,10,0,70)	9.232819
(0,10,0,71)	9.258728
(0,10,0,72)	9.213898
(0,10,0,73)	9.134399
(0,10,1,0)	16.18695
(0,10,1,1)	16.09637
(0,10,1,2)	15.78177
(0,10,1,3)	15.41385
(0,10,1,4)	15.32047
(0,10,1,5)	15.13992
(0,10,1,6)	14.77243
(0,10,1,7)	14.85034
(0,10,1,8)	15.26682
(0,10,1,9)	15.03995
(0,10,1,10)	14.97253
(0,10,1,11)	15.19788
(0,10,1,12)	14.47696
(0,10,1,13)	13.47369
(0,10,1,14)	12.98135
